"mk.id" "chr" "cM"
"27602" "PZE-106037935" 6 16
"27579" "PZE-106037198" 6 16
"27590" "PZE-106037668" 6 16
"27578" "PZE-106037197" 6 16
"27619" "PZE-106038518" 6 16.2
"27539" "PZE-106036132" 6 16.2
"27618" "PZE-106038498" 6 16.2
"27541" "PZE-106036159" 6 16.3
"27572" "PZE-106037023" 6 16.4
"27588" "PZE-106037603" 6 16.5
"27594" "PZE-106037747" 6 16.5
"27587" "PZE-106037482" 6 16.6
"27672" "PZE-106040682" 6 16.6
"27607" "PZE-106038162" 6 16.7
"27605" "PZE-106038092" 6 16.7
"27614" "PZE-106038467" 6 16.8
"27665" "PZE-106040093" 6 16.9
"27622" "PZE-106038764" 6 16.9
"27603" "PZE-106038001" 6 16.9
"27621" "PZE-106038725" 6 16.9
"27646" "PZE-106039759" 6 17
"27647" "PZE-106039805" 6 17
"27649" "PZE-106039871" 6 17.1
"27651" "PZE-106039880" 6 17.1
"27650" "PZE-106039873" 6 17.1
"27628" "PZE-106039028" 6 17.2
"27627" "PZE-106038973" 6 17.2
"27681" "PZE-106041093" 6 17.4
"27632" "PZE-106039277" 6 17.7
"27645" "PZE-106039739" 6 17.8
"27664" "PZE-106040089" 6 18.1
"27709" "PZE-106041765" 6 18.5
"27687" "PZE-106041256" 6 18.7
"27670" "PZE-106040387" 6 18.7
"27706" "PZE-106041751" 6 19.1
"27690" "PZE-106041437" 6 19.1
"27676" "PZE-106040975" 6 19.3
"27678" "PZE-106040991" 6 19.3
"27712" "PZE-106041850" 6 19.4
"27713" "PZE-106041852" 6 19.4
"27674" "PZE-106040890" 6 19.4
"27707" "PZE-106041752" 6 19.6
"27711" "PZE-106041836" 6 19.6
"27689" "PZE-106041382" 6 19.6
"27704" "PZE-106041707" 6 19.6
"27697" "PZE-106041635" 6 19.7
"27679" "PZE-106040994" 6 19.9
"27740" "PZE-106043119" 6 20
"27742" "PZE-106043129" 6 20
"27721" "PZE-106042213" 6 20
"27741" "PZE-106043125" 6 20
"27739" "PZE-106043108" 6 20
"27723" "PZE-106042232" 6 20.3
"27779" "PZE-106044620" 6 20.4
"27733" "PZE-106042795" 6 20.6
"27732" "PZE-106042786" 6 20.6
"27747" "PZE-106043310" 6 20.7
"27749" "PZE-106043354" 6 20.7
"27746" "PZE-106043303" 6 20.9
"27751" "PZE-106043499" 6 20.9
"27743" "PZE-106043252" 6 20.9
"27799" "PZE-106045095" 6 21.4
"27731" "PZE-106042764" 6 21.4
"27745" "PZE-106043298" 6 21.6
"27744" "PZE-106043261" 6 21.6
"27791" "PZE-106044976" 6 21.8
"27794" "PZE-106045052" 6 21.8
"27796" "PZE-106045064" 6 22
"27798" "PZE-106045079" 6 22.1
"27785" "PZE-106044809" 6 22.3
"27782" "PZE-106044782" 6 22.3
"27804" "PZE-106045280" 6 22.5
"27813" "PZE-106045672" 6 22.6
"27815" "PZE-106045904" 6 22.6
"27808" "PZE-106045480" 6 22.7
"27795" "PZE-106045060" 6 22.8
"27783" "PZE-106044783" 6 22.9
"27814" "PZE-106045763" 6 23.3
"27830" "PZE-106046465" 6 23.4
"27816" "PZE-106045971" 6 23.6
"27827" "PZE-106046449" 6 24.2
"27859" "PZE-106048326" 6 24.3
"27829" "PZE-106046459" 6 24.3
"27842" "PZE-106047470" 6 24.4
"27857" "PZE-106048118" 6 24.5
"27826" "PZE-106046440" 6 24.8
"27845" "PZE-106047652" 6 24.9
"27846" "PZE-106047663" 6 24.9
"27823" "PZE-106046238" 6 25
"27825" "PZE-106046407" 6 25.1
"27841" "PZE-106047388" 6 25.3
"27833" "PZE-106046852" 6 25.3
"27885" "PZE-106049618" 6 25.5
"27864" "PZE-106048524" 6 25.5
"27893" "PZE-106049782" 6 25.6
"27894" "PZE-106049852" 6 25.7
"27844" "PZE-106047590" 6 25.8
"27849" "PZE-106047841" 6 25.9
"27851" "PZE-106048002" 6 26.2
"27852" "PZE-106048011" 6 26.2
"27866" "PZE-106048775" 6 26.3
"27895" "PZE-106049940" 6 26.3
"27903" "PZE-106050053" 6 26.4
"27901" "PZE-106049963" 6 26.6
"27917" "PZE-106050301" 6 26.7
"27855" "PZE-106048055" 6 26.7
"27892" "PZE-106049720" 6 26.7
"27875" "PZE-106049278" 6 26.7
"27889" "PZE-106049655" 6 27
"27865" "PZE-106048558" 6 27
"27891" "PZE-106049717" 6 27
"27868" "PZE-106048953" 6 27.1
"27907" "PZE-106050102" 6 27.7
"27908" "PZE-106050109" 6 27.7
"27902" "PZE-106049999" 6 27.8
"27848" "PZE-106047802" 6 27.9
"27896" "PZE-106049946" 6 28
"27881" "PZE-106049550" 6 28
"27880" "PZE-106049549" 6 28
"27869" "PZE-106048958" 6 28.1
"27925" "PZE-106050525" 6 28.1
"27886" "PZE-106049631" 6 28.3
"27887" "PZE-106049634" 6 28.3
"27871" "PZE-106049203" 6 28.4
"27919" "PZE-106050388" 6 28.4
"27884" "PZE-106049605" 6 28.5
"27872" "PZE-106049264" 6 28.5
"27909" "PZE-106050123" 6 28.9
"27905" "PZE-106050075" 6 29.2
"27904" "PZE-106050056" 6 29.2
"27924" "PZE-106050498" 6 29.2
"27906" "PZE-106050078" 6 29.2
"27926" "PZE-106050526" 6 29.3
"27897" "PZE-106049958" 6 29.3
"27900" "PZE-106049962" 6 29.3
"27899" "PZE-106049961" 6 29.3
"27898" "PZE-106049960" 6 29.3
"27935" "PZE-106050671" 6 29.9
"27944" "PZE-106050940" 6 30.1
"27913" "PZE-106050202" 6 30.2
"27975" "PZE-106053072" 6 31
"27958" "PZE-106051814" 6 31.1
"27983" "PZE-106053643" 6 31.4
"27984" "PZE-106053653" 6 31.5
"27968" "PZE-106052709" 6 31.6
"27960" "PZE-106051936" 6 31.7
"27965" "PZE-106052507" 6 31.7
"27962" "PZE-106052049" 6 31.7
"27961" "PZE-106051938" 6 31.7
"27972" "PZE-106052904" 6 31.9
"27989" "PZE-106054080" 6 32.1
"27957" "PZE-106051785" 6 32.2
"27956" "PZE-106051765" 6 32.2
"27980" "PZE-106053544" 6 32.4
"27993" "PZE-106054245" 6 32.5
"28003" "PZE-106054710" 6 33
"28011" "PZE-106055176" 6 33
"27970" "PZE-106052773" 6 33.1
"27999" "PZE-106054500" 6 33.9
"27988" "PZE-106053973" 6 34.1
"27995" "PZE-106054425" 6 34.2
"28088" "PZE-106058481" 6 34.5
"28024" "PZE-106055886" 6 34.9
"28013" "PZE-106055351" 6 35.3
"28076" "PZE-106057989" 6 35.3
"28010" "PZE-106055125" 6 35.5
"28016" "PZE-106055491" 6 35.5
"28083" "PZE-106058198" 6 35.8
"28086" "PZE-106058286" 6 36.2
"28020" "PZE-106055794" 6 36.3
"28106" "PZE-106059546" 6 36.6
"28009" "PZE-106055082" 6 37
"28035" "PZE-106056555" 6 37.1
"28031" "PZE-106056398" 6 37.1
"28082" "PZE-106058148" 6 37.2
"28034" "PZE-106056547" 6 37.3
"28027" "PZE-106056051" 6 37.6
"28093" "PZE-106058910" 6 37.6
"28096" "PZE-106059005" 6 37.8
"28123" "PZE-106060557" 6 38.1
"28100" "PZE-106059293" 6 38.2
"28117" "PZE-106060302" 6 38.4
"28053" "PZE-106057097" 6 38.6
"28037" "PZE-106056597" 6 38.6
"28045" "PZE-106056760" 6 38.6
"28052" "PZE-106057088" 6 38.6
"28102" "PZE-106059328" 6 38.6
"28069" "PZE-106057733" 6 38.7
"28113" "PZE-106059851" 6 39.3
"28115" "PZE-106059969" 6 39.5
"28056" "PZE-106057158" 6 39.6
"28055" "PZE-106057153" 6 39.6
"28064" "PZE-106057284" 6 39.9
"28074" "PZE-106057860" 6 40.1
"28070" "PZE-106057740" 6 40.2
"28051" "PZE-106057058" 6 40.7
"28054" "PZE-106057131" 6 40.7
"28040" "PZE-106056649" 6 40.8
"28066" "PZE-106057592" 6 40.9
"28124" "PZE-106060570" 6 40.9
"28129" "PZE-106060730" 6 41.1
"3260" "PZB00857.1" 6 41.1
"28155" "PZE-106062467" 6 41.1
"28042" "PZE-106056703" 6 41.3
"28144" "PZE-106061581" 6 41.3
"28062" "PZE-106057201" 6 41.4
"28060" "PZE-106057192" 6 41.4
"28059" "PZE-106057189" 6 41.4
"28046" "PZE-106056816" 6 41.4
"28063" "PZE-106057202" 6 41.4
"28058" "PZE-106057176" 6 41.4
"28061" "PZE-106057200" 6 41.4
"28122" "PZE-106060535" 6 41.7
"28125" "PZE-106060612" 6 41.9
"28137" "PZE-106061105" 6 41.9
"28139" "PZE-106061139" 6 42.1
"28130" "PZE-106060733" 6 42.3
"28147" "PZE-106061713" 6 42.8
"28156" "PZE-106062474" 6 43.1
"28143" "PZE-106061456" 6 43.5
"28141" "PZE-106061431" 6 43.5
"28135" "PZE-106061055" 6 43.8
"28158" "PZE-106062511" 6 44
"28157" "PZE-106062506" 6 44
"28153" "PZE-106062326" 6 44.5
"28181" "PZE-106063074" 6 44.6
"28213" "PZE-106064537" 6 44.8
"28212" "PZE-106064516" 6 44.8
"28146" "PZE-106061708" 6 44.8
"28210" "PZE-106064449" 6 44.9
"28233" "PZE-106065229" 6 45.1
"28221" "PZE-106064646" 6 45.2
"28217" "PZE-106064564" 6 45.3
"28215" "PZE-106064553" 6 45.3
"28218" "PZE-106064587" 6 45.4
"28192" "PZE-106063281" 6 45.4
"28231" "PZE-106065133" 6 45.5
"28216" "PZE-106064561" 6 45.6
"28219" "PZE-106064609" 6 45.8
"28200" "PZE-106064133" 6 45.8
"28220" "PZE-106064620" 6 45.9
"28174" "PZE-106062990" 6 45.9
"28177" "PZE-106063009" 6 45.9
"28176" "PZE-106063007" 6 45.9
"28175" "PZE-106062991" 6 45.9
"28247" "PZE-106066199" 6 46.2
"28189" "PZE-106063206" 6 46.2
"28246" "PZE-106066187" 6 46.2
"28194" "PZE-106063413" 6 46.3
"28204" "PZE-106064201" 6 46.3
"28160" "PZE-106062623" 6 46.4
"28225" "PZE-106064885" 6 46.4
"28161" "PZE-106062631" 6 46.4
"28257" "PZE-106066701" 6 46.6
"28165" "PZE-106062740" 6 46.6
"28178" "PZE-106063012" 6 46.6
"28164" "PZE-106062737" 6 46.6
"28236" "PZE-106065285" 6 46.9
"28252" "PZE-106066548" 6 47.2
"28232" "PZE-106065211" 6 47.2
"2207" "PZA00182.4" 6 47.4
"28173" "PZE-106062946" 6 47.5
"28245" "PZE-106066077" 6 47.5
"28238" "PZE-106065440" 6 47.6
"28171" "PZE-106062841" 6 47.7
"28269" "PZE-106067109" 6 47.8
"28251" "PZE-106066494" 6 48
"28319" "PZE-106069279" 6 48
"28284" "PZE-106067891" 6 48.1
"28278" "PZE-106067612" 6 48.2
"28259" "PZE-106066723" 6 48.3
"28258" "PZE-106066719" 6 48.3
"28266" "PZE-106066955" 6 48.4
"28274" "PZE-106067392" 6 48.4
"28295" "PZE-106068277" 6 48.4
"28298" "PZE-106068323" 6 48.4
"28265" "PZE-106066924" 6 48.5
"28280" "PZE-106067678" 6 48.5
"28301" "PZE-106068510" 6 48.6
"28296" "PZE-106068309" 6 48.7
"28282" "PZE-106067758" 6 48.8
"2138" "PZA-000536002" 6 48.8
"28271" "PZE-106067257" 6 48.9
"28261" "PZE-106066805" 6 49
"28262" "PZE-106066817" 6 49
"28288" "PZE-106068084" 6 49
"28285" "PZE-106067897" 6 49
"28293" "PZE-106068161" 6 49.4
"28313" "PZE-106069196" 6 49.4
"28272" "PZE-106067368" 6 49.4
"28281" "PZE-106067697" 6 49.5
"28315" "PZE-106069198" 6 49.5
"28324" "PZE-106069690" 6 49.5
"28302" "PZE-106068518" 6 49.7
"28303" "PZE-106068519" 6 49.7
"28332" "PZE-106069793" 6 49.7
"28306" "PZE-106068627" 6 49.7
"28305" "PZE-106068602" 6 49.8
"28309" "PZE-106068886" 6 50
"28308" "PZE-106068720" 6 50
"28338" "PZE-106070038" 6 50.1
"28317" "PZE-106069272" 6 50.1
"28364" "PZE-106070907" 6 50.2
"28344" "PZE-106070281" 6 50.2
"28367" "PZE-106070979" 6 50.2
"28339" "PZE-106070134" 6 50.3
"28329" "PZE-106069731" 6 50.6
"28360" "PZE-106070694" 6 50.6
"28326" "PZE-106069705" 6 50.6
"28328" "PZE-106069728" 6 50.6
"28358" "PZE-106070677" 6 50.6
"28341" "PZE-106070154" 6 50.7
"28333" "PZE-106069853" 6 50.8
"28330" "PZE-106069732" 6 50.8
"28340" "PZE-106070135" 6 50.8
"28366" "PZE-106070974" 6 50.9
"28365" "PZE-106070968" 6 50.9
"28371" "PZE-106071132" 6 51.1
"28349" "PZE-106070387" 6 51.2
"28351" "PZE-106070404" 6 51.2
"28350" "PZE-106070392" 6 51.2
"28348" "PZE-106070375" 6 51.2
"28354" "PZE-106070562" 6 51.3
"28383" "PZE-106071410" 6 51.3
"28359" "PZE-106070681" 6 51.4
"28357" "PZE-106070674" 6 51.5
"28363" "PZE-106070906" 6 51.6
"28362" "PZE-106070821" 6 51.6
"28391" "PZE-106071787" 6 51.7
"28398" "PZE-106072096" 6 51.8
"28395" "PZE-106072074" 6 51.8
"28388" "PZE-106071595" 6 51.9
"28406" "PZE-106072416" 6 52
"28382" "PZE-106071391" 6 52.1
"28389" "PZE-106071691" 6 52.1
"28394" "PZE-106072032" 6 52.4
"28408" "PZE-106072609" 6 52.4
"28397" "PZE-106072093" 6 52.4
"28368" "PZE-106071011" 6 52.5
"28403" "PZE-106072321" 6 52.6
"28373" "PZE-106071255" 6 52.6
"28400" "PZE-106072217" 6 53.1
"28401" "PZE-106072247" 6 53.1
"28404" "PZE-106072322" 6 53.2
"28402" "PZE-106072249" 6 53.2
"28409" "PZE-106072681" 6 53.3
"28428" "PZE-106073719" 6 53.5
"28411" "PZE-106072739" 6 53.6
"28415" "PZE-106073001" 6 53.7
"28437" "PZE-106074435" 6 53.7
"28421" "PZE-106073551" 6 53.8
"2197" "PZA-001618002" 6 53.8
"28412" "PZE-106072777" 6 53.9
"28423" "PZE-106073554" 6 54
"28422" "PZE-106073553" 6 54
"28431" "PZE-106074105" 6 54.1
"28426" "PZE-106073623" 6 54.2
"28449" "PZE-106075137" 6 54.3
"28418" "PZE-106073260" 6 54.5
"28446" "PZE-106075075" 6 54.6
"28416" "PZE-106073148" 6 54.6
"28435" "PZE-106074290" 6 54.6
"28444" "PZE-106075035" 6 55
"28439" "PZE-106074560" 6 55
"28488" "PZE-106076347" 6 55.1
"28490" "PZE-106076433" 6 55.1
"28487" "PZE-106076346" 6 55.1
"28440" "PZE-106074663" 6 55.3
"28456" "PZE-106075546" 6 55.3
"28467" "PZE-106075835" 6 55.4
"28466" "PZE-106075833" 6 55.5
"28481" "PZE-106076177" 6 55.7
"28495" "PZE-106076654" 6 55.9
"28496" "PZE-106076697" 6 55.9
"28442" "PZE-106074780" 6 56
"28458" "PZE-106075596" 6 56.1
"28502" "PZE-106077036" 6 56.3
"28525" "PZE-106077987" 6 56.4
"28515" "PZE-106077736" 6 56.5
"28518" "PZE-106077743" 6 56.5
"28516" "PZE-106077737" 6 56.5
"28471" "PZE-106075898" 6 56.7
"28459" "PZE-106075616" 6 56.8
"28445" "PZE-106075048" 6 56.8
"28509" "PZE-106077095" 6 56.8
"28520" "PZE-106077771" 6 57
"28513" "PZE-106077682" 6 57
"28443" "PZE-106074800" 6 57.2
"28497" "PZE-106076719" 6 57.3
"28468" "PZE-106075841" 6 57.3
"28498" "PZE-106076828" 6 57.3
"28493" "PZE-106076551" 6 57.4
"28526" "PZE-106077991" 6 57.4
"28448" "PZE-106075128" 6 57.4
"28469" "PZE-106075844" 6 57.4
"28457" "PZE-106075587" 6 57.6
"28501" "PZE-106077002" 6 57.6
"28511" "PZE-106077437" 6 57.6
"28475" "PZE-106076052" 6 57.6
"28549" "PZE-106078910" 6 57.6
"28508" "PZE-106077080" 6 57.8
"28514" "PZE-106077683" 6 57.9
"28533" "PZE-106078404" 6 57.9
"28472" "PZE-106075973" 6 58
"28569" "PZE-106079330" 6 58
"28572" "PZE-106079368" 6 58
"28464" "PZE-106075766" 6 58
"28453" "PZE-106075377" 6 58
"28521" "PZE-106077773" 6 58.2
"28517" "PZE-106077738" 6 58.3
"28505" "PZE-106077056" 6 58.3
"28519" "PZE-106077744" 6 58.3
"28489" "PZE-106076357" 6 58.3
"28542" "PZE-106078719" 6 58.4
"28544" "PZE-106078726" 6 58.4
"28491" "PZE-106076451" 6 58.4
"28547" "PZE-106078793" 6 58.4
"28543" "PZE-106078723" 6 58.4
"28540" "PZE-106078684" 6 58.4
"28553" "PZE-106079041" 6 58.5
"28550" "PZE-106078961" 6 58.5
"28548" "PZE-106078845" 6 58.5
"28559" "PZE-106079065" 6 58.5
"28564" "PZE-106079188" 6 58.5
"28563" "PZE-106079127" 6 58.5
"28560" "PZE-106079066" 6 58.5
"28566" "PZE-106079198" 6 58.5
"28557" "PZE-106079060" 6 58.5
"28558" "PZE-106079064" 6 58.5
"28552" "PZE-106078990" 6 58.5
"28554" "PZE-106079048" 6 58.5
"28556" "PZE-106079056" 6 58.5
"28568" "PZE-106079297" 6 58.6
"28545" "PZE-106078753" 6 58.6
"28541" "PZE-106078700" 6 58.6
"28580" "PZE-106079733" 6 58.7
"28512" "PZE-106077504" 6 58.8
"28598" "PZE-106080247" 6 58.9
"28523" "PZE-106077920" 6 58.9
"28524" "PZE-106077921" 6 59.1
"28581" "PZE-106079736" 6 59.3
"28584" "PZE-106079805" 6 59.3
"28578" "PZE-106079723" 6 59.3
"28585" "PZE-106079815" 6 59.3
"28590" "PZE-106079920" 6 59.3
"28537" "PZE-106078487" 6 59.3
"28617" "PZE-106080934" 6 59.3
"28583" "PZE-106079758" 6 59.3
"28615" "PZE-106080909" 6 59.5
"28599" "PZE-106080271" 6 59.7
"28618" "PZE-106081058" 6 59.7
"28613" "PZE-106080907" 6 59.8
"28621" "PZE-106081063" 6 60
"28620" "PZE-106081060" 6 60
"28605" "PZE-106080738" 6 60.1
"28601" "PZE-106080638" 6 60.1
"28648" "PZE-106082658" 6 60.1
"28539" "PZE-106078534" 6 60.1
"28647" "PZE-106082617" 6 60.2
"28589" "PZE-106079912" 6 60.4
"28588" "PZE-106079902" 6 60.4
"28627" "PZE-106081669" 6 60.4
"28614" "PZE-106080908" 6 60.7
"28577" "PZE-106079717" 6 60.7
"28611" "PZE-106080904" 6 60.7
"28612" "PZE-106080906" 6 60.7
"28632" "PZE-106081904" 6 61
"28629" "PZE-106081873" 6 61
"28634" "PZE-106081909" 6 61
"28592" "PZE-106079986" 6 61.1
"28638" "PZE-106081994" 6 61.1
"28624" "PZE-106081334" 6 61.3
"28655" "PZE-106083030" 6 61.3
"28676" "PZE-106084436" 6 61.3
"28625" "PZE-106081362" 6 61.3
"28679" "PZE-106084611" 6 61.4
"28607" "PZE-106080799" 6 61.5
"28668" "PZE-106083594" 6 61.6
"28616" "PZE-106080920" 6 61.6
"28610" "PZE-106080884" 6 61.6
"28667" "PZE-106083588" 6 61.6
"28666" "PZE-106083557" 6 61.6
"28660" "PZE-106083338" 6 61.6
"28670" "PZE-106083873" 6 61.8
"28593" "PZE-106079988" 6 61.8
"28644" "PZE-106082357" 6 62.1
"28703" "PZE-106086242" 6 62.6
"28702" "PZE-106086241" 6 62.6
"28645" "PZE-106082400" 6 62.6
"28704" "PZE-106086281" 6 62.6
"28686" "PZE-106084862" 6 62.7
"28664" "PZE-106083416" 6 62.8
"28643" "PZE-106082237" 6 63
"28659" "PZE-106083335" 6 63.2
"28661" "PZE-106083340" 6 63.3
"2244" "PZA-002478007" 6 63.4
"28642" "PZE-106082218" 6 63.5
"28671" "PZE-106084109" 6 63.6
"28658" "PZE-106083274" 6 63.7
"28680" "PZE-106084664" 6 64
"28684" "PZE-106084804" 6 64
"28682" "PZE-106084780" 6 64
"28707" "PZE-106086588" 6 64
"28652" "PZE-106082879" 6 64.1
"28692" "PZE-106085298" 6 64.1
"28693" "PZE-106085414" 6 64.1
"28691" "PZE-106085267" 6 64.1
"28689" "PZE-106085210" 6 64.2
"28721" "PZE-106087289" 6 64.3
"28723" "PZE-106087302" 6 64.3
"28694" "PZE-106085612" 6 64.4
"28742" "PZE-106088879" 6 64.5
"28726" "PZE-106087393" 6 64.5
"28712" "PZE-106086860" 6 64.6
"28730" "PZE-106087551" 6 64.7
"28733" "PZE-106087627" 6 64.8
"28734" "PZE-106087884" 6 64.9
"28672" "PZE-106084252" 6 64.9
"28738" "PZE-106088248" 6 65
"28736" "PZE-106088022" 6 65
"28740" "PZE-106088503" 6 65.1
"28711" "PZE-106086813" 6 65.5
"28710" "PZE-106086811" 6 65.5
"28720" "PZE-106087191" 6 65.6
"28753" "PZE-106090096" 6 65.6
"28741" "PZE-106088716" 6 65.7
"28746" "PZE-106088954" 6 65.8
"28747" "PZE-106088981" 6 65.8
"28763" "PZE-106090688" 6 67.1
"28750" "PZE-106089516" 6 67.2
"28751" "PZE-106089546" 6 67.2
"28762" "PZE-106090570" 6 68.3
"28752" "PZE-106089888" 6 68.5
"28756" "PZE-106090377" 6 68.7
"28760" "PZE-106090503" 6 68.9
"28794" "PZE-106094423" 6 68.9
"28782" "PZE-106093489" 6 69.3
"28783" "PZE-106093619" 6 69.4
"28780" "PZE-106093277" 6 69.4
"28766" "PZE-106091692" 6 69.5
"28778" "PZE-106093092" 6 70.2
"28787" "PZE-106093877" 6 70.2
"28788" "PZE-106093879" 6 70.3
"28773" "PZE-106092386" 6 70.7
"28770" "PZE-106092279" 6 70.7
"28779" "PZE-106093268" 6 70.9
"28796" "PZE-106094705" 6 71
"28790" "PZE-106094254" 6 71.1
"28808" "PZE-106095859" 6 71.6
"28810" "PZE-106096901" 6 71.7
"28801" "PZE-106095310" 6 72
"28774" "PZE-106092387" 6 72
"2710" "PZA02830.9" 6 72.5
"28806" "PZE-106095396" 6 72.6
"28804" "PZE-106095383" 6 72.6
"28803" "PZE-106095370" 6 72.6
"28805" "PZE-106095393" 6 72.6
"28818" "PZE-106097959" 6 73.1
"28802" "PZE-106095314" 6 73.3
"28815" "PZE-106097584" 6 73.3
"28813" "PZE-106097572" 6 73.3
"28809" "PZE-106096872" 6 73.6
"28812" "PZE-106097408" 6 74.1
"28817" "PZE-106097864" 6 74.1
"28811" "PZE-106097407" 6 74.1
"28816" "PZE-106097861" 6 74.3
"28820" "PZE-106098044" 6 74.5
"28822" "PZE-106098066" 6 74.5
"28823" "PZE-106098286" 6 74.8
"28821" "PZE-106098045" 6 75.1
"28828" "PZE-106098533" 6 75.4
"28844" "PZE-106100504" 6 76.1
"28853" "PZE-106101027" 6 76.3
"28831" "PZE-106098900" 6 76.5
"28835" "PZE-106099144" 6 76.8
"28841" "PZE-106099663" 6 76.8
"28842" "PZE-106099875" 6 77
"28860" "PZE-106102131" 6 77.6
"28863" "PZE-106102395" 6 78.2
"28847" "PZE-106100728" 6 78.3
"28836" "PZE-106099150" 6 78.3
"28876" "PZE-106103612" 6 78.3
"28857" "PZE-106102069" 6 78.4
"28859" "PZE-106102127" 6 79.3
"28869" "PZE-106102708" 6 79.7
"28889" "PZE-106104994" 6 79.9
"28873" "PZE-106103012" 6 80
"28845" "PZE-106100715" 6 80.4
"28883" "PZE-106103985" 6 80.4
"28867" "PZE-106102667" 6 80.6
"28856" "PZE-106101278" 6 80.9
"28879" "PZE-106103773" 6 81
"28881" "PZE-106103896" 6 81.2
"28870" "PZE-106102761" 6 81.4
"28884" "PZE-106104150" 6 82
"28878" "PZE-106103665" 6 82.2
"28886" "PZE-106104239" 6 82.2
"28890" "PZE-106105143" 6 83.1
"28902" "PZE-106106430" 6 83.2
"28909" "PZE-106106978" 6 84.6
"28895" "PZE-106105801" 6 84.6
"28897" "PZE-106105805" 6 84.7
"28901" "PZE-106106344" 6 85.2
"28914" "PZE-106108117" 6 85.6
"28921" "PZE-106109064" 6 86.3
"28898" "PZE-106106004" 6 86.3
"28918" "PZE-106108243" 6 86.9
"28915" "PZE-106108125" 6 87.1
"28926" "PZE-106109759" 6 87.4
"28924" "PZE-106109464" 6 88.1
"28930" "PZE-106110286" 6 88.5
"28929" "PZE-106109897" 6 88.6
"28925" "PZE-106109657" 6 89.2
"28927" "PZE-106109825" 6 89.6
"28936" "PZE-106111790" 6 91.9
"28945" "PZE-106112449" 6 91.9
"28946" "PZE-106113152" 6 91.9
"28943" "PZE-106112056" 6 92.1
"28937" "PZE-106111799" 6 92.8
"28947" "PZE-106113238" 6 93.4
"28944" "PZE-106112096" 6 93.5
"28953" "PZE-106114241" 6 93.8
"28942" "PZE-106111961" 6 94.1
"28958" "PZE-106114611" 6 94.5
"28962" "PZE-106115254" 6 95.5
"28961" "PZE-106115190" 6 95.6
"28956" "PZE-106114427" 6 96.7
"28955" "PZE-106114426" 6 96.7
"28964" "PZE-106115356" 6 97
"28963" "PZE-106115350" 6 97
"28959" "PZE-106115020" 6 97
"28960" "PZE-106115028" 6 97
"28965" "PZE-106115402" 6 97.1
"28972" "PZE-106116583" 6 97.4
"28976" "PZE-106118195" 6 100.5
"2534" "PZA01436.1" 6 101.8
"28977" "PZE-106118266" 6 101.8
"28981" "PZE-106119113" 6 102.2
"28984" "PZE-106119574" 6 103
"28992" "PZE-106121977" 6 104.3
"28989" "PZE-106121498" 6 104.8
"28991" "PZE-106121860" 6 105
"28986" "PZE-106121133" 6 105.1
"28988" "PZE-106121450" 6 105.2
"28998" "PZE-106123780" 6 107.1
"28999" "PZE-106124297" 6 108.9
"28996" "PZE-106123514" 6 109
"29002" "PZE-106125257" 6 109.3
"29008" "PZE-106126667" 6 109.5
"29019" "PZE-106128641" 6 112.1
"29011" "PZE-106127973" 6 112.6
"29020" "PZE-106128642" 6 112.8
"29022" "PZE-106129292" 6 113.4
"29016" "PZE-106128594" 6 113.6
"29021" "PZE-106128992" 6 113.9
"29018" "PZE-106128640" 6 114.5
"29056" "PZE-106131183" 6 116
"29057" "PZE-106131184" 6 116
"29053" "PZE-106130965" 6 116.6
"29047" "PZE-106130232" 6 117.4
"29051" "PZE-106130668" 6 118.2
"29054" "PZE-106131169" 6 118.2
"29050" "PZE-106130505" 6 118.9
"29042" "PZE-106130173" 6 118.9
"29043" "PZE-106130174" 6 119.1
"29036" "PZE-106129968" 6 119.2
"29035" "PZE-106129965" 6 119.3
"29046" "PZE-106130230" 6 119.4
"29045" "PZE-106130210" 6 119.5
"29037" "PZE-106129971" 6 119.6
"29038" "PZE-106130035" 6 119.6
"29039" "PZE-106130082" 6 119.6
"29029" "PZE-106129904" 6 119.8
"29028" "PZE-106129899" 6 119.8
"29027" "PZE-106129840" 6 119.9
"29059" "PZE-107000059" 7 0
"29063" "PZE-107000362" 7 1.2
"29077" "PZE-107001146" 7 1.5
"29074" "PZE-107001070" 7 1.9
"29066" "PZE-107000522" 7 2.1
"29068" "PZE-107000687" 7 2.3
"29070" "PZE-107000776" 7 2.3
"29083" "PZE-107001376" 7 2.8
"29073" "PZE-107000992" 7 2.9
"29079" "PZE-107001179" 7 3.1
"29087" "PZE-107002330" 7 5.2
"29086" "PZE-107002161" 7 5.4
"3541" "PZD00057.3" 7 5.8
"29094" "PZE-107002578" 7 7.3
"29100" "PZE-107003481" 7 9
"29109" "PZE-107004786" 7 10.2
"29126" "PZE-107005454" 7 13.5
"29127" "PZE-107005460" 7 13.5
"29128" "PZE-107005556" 7 14.3
"29119" "PZE-107005392" 7 14.6
"29116" "PZE-107005291" 7 15.3
"3284" "PZB01083.1" 7 15.5
"29132" "PZE-107005832" 7 15.6
"29118" "PZE-107005367" 7 15.6
"29120" "PZE-107005400" 7 15.7
"29139" "PZE-107007133" 7 17
"3285" "PZB01083.2" 7 18.3
"29143" "PZE-107008540" 7 20
"29140" "PZE-107007784" 7 20.8
"29147" "PZE-107008894" 7 21.6
"29156" "PZE-107009409" 7 23.1
"29162" "PZE-107010433" 7 24.1
